url,type,content
https://www.imdb.com/title/tt0092214/,summary,A rookie high school football coach has a harder time than she expected trying to whip her tough inner city team into shape.
https://www.imdb.com/title/tt0092214/,summary,"Molly is a high school track coach who knows just as much about football as anyone else on the planet. When the football coach's position becomes vacant, she applies for the job, despite expecting sniggers from fellow staff members and her former husband.—Murray Chapman <muzzle@cs.uq.oz.au>"
https://www.imdb.com/title/tt0110442/,summary,"The Indians are now a World Series contender. But last year's hunger is now replaced with complacency, and bad decisions by the new owner threaten to tear the team apart."
https://www.imdb.com/title/tt0110442/,summary,"Those Cleveland Indians are at it again! After losing in the ALCS the year before, the Indians are determined to make it into the World Series this time! First, though, they have to contend with Rachel Phelps again when she buys back the team. Also, has Rick ""Wild Thing"" Vaughn lost his edge? Are Jake's knees strong enough to make it as a catcher another year? These and other questions are answered as the Indians recapture the magic and win the championship ""their way"".—April M. Cheek <Aravis2713@aol.com>"
https://www.imdb.com/title/tt0110442/,summary,"After winning the division the previous year, the Cleveland Indians return the following season with a new-found confidence. Their previously-ragtag players are now stars. Roger Dorn has gone from player to owner, removing the unhealthy management and influence of Rachel Phelps. New players have been contracted and the team roster looks stronger than ever. What could possibly go wrong?—grantss"
https://www.imdb.com/title/tt0110442/,summary,"Last season, the Cleveland Indians won the division title, but they were defeated in the American League championship series (ALCS) by the Chicago White Sox. The success of last season has changed the attitudes of the Indians. Pitching sensation Ricky ""Wild Thing"" Vaughn is now a yuppie who feels like he's lost his edge on his fastball. Homerun hitter Pedro Cerrano underwent a spiritual conversion, from aggressive voodoo to placid Buddhism, and his batting has declined. Roger Dorn retired and has replaced Rachel Phelps as the owner of the team. Catcher Jake Taylor has also retired to become one of the coaches who work for manager Lou Brown. Willie Mays Hayes is still as fast as ever, but he has added some power to his hitting. The Indians get off to another slow start, then Roger makes a big move by signing arrogant power hitting catcher Jack Parkman, who is a bully. Also, minor league catcher Rube Baker is called up to the Indians, even though Rube has a throwing problem. The signing of Jack Parkman has put Roger in a financially tough spot, so Roger later trades Jack to the Chicago White Sox, the team that stopped the Indians from going to the World Series last season. In return, the Indians have received left fielder Isuro Tanaka, who is a gifted fielder. Roger then sells the team back to Rachel Phelps, because Roger needs the money. Rachel sees this as an opportunity to get revenge on the Indians for what happened last season, so she tries to find ways to make them have a losing season this time. When Lou suffers a heart attack, he convinces Jake to take over as the Indians' substitute manager. Jake leads the Indians to their second consecutive division title, and another shot at the ALCS and their opponents are again the Chicago White Sox. This time, the Indians are determined to win, and they'll do whatever it takes to do it.—Todd Baldridge"
https://www.imdb.com/title/tt8983228/,summary,"Based on the life of Vijay Barse, a retired sports teacher who founded an NGO called Slum Soccer. He managed to rehabilitate street kids by keeping them off drugs and crime by turning them into soccer players and building a whole team."
https://www.imdb.com/title/tt8983228/,summary,"A retired sports-teacher and sports -enthusiast Vijay (60 yrs) from Nagpur, often comes across a bunch of teenage goons from nearby slums who hang around wasting their time in playing cards, fighting, smoking, robbing passersby. Vijay takes initiatives and introduces football to these slum-dwellers to channelize their energy positively. He wants to transform this set of goons into disciplined football players. its no mean task. Though there are many hurdles in transforming such undisciplined homeless bunch into a disciplined organized team, he perseveres. He believes that these homeless kids possess extraordinary skills and have potential. He believes they need to feel the validation and trust to become trustworthy themselves. He sacrifices a lot and continues the struggle against all odds. Vijay's vision to transform these homeless children's wretched life becomes a reality as he takes them at another level by entering into the world's biggest football tournament - the ""homeless Soccer''. The twists and turns, and turbulent times make the impossible possible."
https://www.imdb.com/title/tt8983228/,summary,"Kids belonging to a slum area in Nagpur who are actively in involved in all kinds of bad activities like theft,stealing ,riots and also take drugs openly.Vijay Borade is a football coach at St John's college right opposite the slum he and his wife believe in social causes and always help the needy.Vijay notices the talent of slum kids and asks them to play football in between them in return for money the kids do agree but further take it as a passion and decide to play with sporting spirit without charging anything.Vijay then decides to have a match between his slum team and St John's college team where the college coach believes that they will easily washout the slum kids.The slum team manages to win over the much hyped college team further rising hopes of Vijay where he decides to have a football tournament of slum dwellers from allover India.—alex.mjacko@gmail.com"
https://www.imdb.com/title/tt1028576/,summary,"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown."
https://www.imdb.com/title/tt1028576/,summary,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery -- with the help of veteran trainer Lucien Laurin -- manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in twenty-five years.—Anonymous"
https://www.imdb.com/title/tt1028576/,summary,"The fictionalized adaptation of the Secretariat story from Penny Tweedy's lack of in-depth horse racing knowledge to the media posited rivalry between Secretariat and his competitor Sham. With the help of eccentric trainer Lucien Laurin, this is the story of a Virginia horse taking racing by storm and making himself a household name while winning the first Triple Crown in 25 years in World Record time.—R. West Jr."
https://www.imdb.com/title/tt0033786/,summary,"When Captain King of the Texas Rangers is murdered by saboteurs, his son, Tom (""Slingin' Sammy Baugh""), a famous football star, leaves college and joins the Texas Rangers himself. Shortly after, Tom is given the mission of avenging his father's death and defeating the foreign agents. John Barton (Neil Hamilton), supposedly a respectable citizen, works with ""His Excellency"" (Rudolph Anders), a mysterious leader of a gang of saboteurs, intent on destroying the Dobe Hills Oil Company oil fields in Texas. Tom teams up with Sally Crane (Pauline Moore), a reporter who witnessed his father's murder, and Mexican officer Lt. Pedro Garcia (Duncan Renaldo). The agents are working across the border in both countries with destroying the saboteurs' hideouts being their goal. One of the targets of the gang of saboteurs is an invention by Professor Nelson (Joseph Forte) who has developed a new type of aviation fuel. Tom protects the professor, riding aboard a train as his bodyguard. foiling the plot to kidnap the inventor. When rumors spread that the new aviation fuel is dangerous, Tom and Sally set out in an aircraft to prove the fuel is safe. When Pedro learns that Tom's aircraft is rigged with a time bomb, he warns him in time for Sally and Tom to parachute to safety. The saboteurs plan to destroy the Whitney Dam would flood the oil fields in Texas, and when Sally finds one of their hideouts, Tom has to rescue her. Barton and his gang finally get their hands on the formula for the special aviation fuel and set out in a dirigible flown by ""His Excellency"". Their attack on the oil fields is thwarted when Tom and Pedro crash their aircraft into the dirigible, killing the gang. The two lawmen parachute to safety and are later honored by the Texas Rangers for their bravery.—-Les Adams <longhorn1939@suddenlink.net>"
https://www.imdb.com/title/tt0058318/,summary,Elderly Will Lane arranges marriage of wild son of dead friend to tame him.
https://www.imdb.com/title/tt0058318/,summary,"In 1890, former lawman Will Lane arrives in Montana to keep a promise made to a friend who died. His promise is to take care of his dead friend's son, Lee Carey. Will Lane has the title to the partially built Carey ranch and its livestock. He is to hand over this inheritance to young and immature Lee but only when the lad becomes a responsible and mature man. According to Lee's father's wishes, Will Lane should also see to it that Lee gets married to a responsible woman having her head on her shoulders. This could help keep Lee out of trouble and prevent him from gallivanting around with his no-good, care-free, prankster friends. As Will Lane arrives in the outskirts of Congress, Montana, he unexpectedly runs into young Lee Carey at a rough river crossing. The first encounter with Lee isn't too promising. Later, when Will Lane reveals to Lee Carey his identity and his mission, Lee adopts a rebellious attitude and does everything possible to aggravate the old ex-lawman and sabotage the plan to get Lee married and on the straight-responsible track in life. Eventually, Will Lane will discover that it's hard to get Lee to obey his father's last wishes and even harder to force Lee to marry. Of course, Lee's irresponsible bachelor friends also do the utmost to sabotage old man Lane's plans regarding Lee. They aim to keep Lee irresponsible and single for as long as possible. But old man Lane has a little trick up his sleeve. He places wife-wanted ads in the newspapers and he even travels to Kansas City to interview a few prospective candidates willing to marry Lee, a man they've never met before. It turns out that it's easier to find a wife for Lee than it is to persuade Lee to stay married to her.—nufs68"
https://www.imdb.com/title/tt0315575/,summary,"Set in the old west, the sheriff's wife gives birth to conjoined twins, she dies during labor and the ashamed sheriff decides to hide his children, years later he force the town doctor to surgically separate the kids but during the intervention one of them dies and his evil spirit possess his brother to take revenge.—jairhcastillo"
https://www.imdb.com/title/tt0052869/,summary,"After Ben Keefer kills Gil Reardon's wife, Reardon seeks revenge. To get to Keefer he has to outdraw one of Keefer's henchmen. But Keefer makes it look like murder amd he is convicted and sent to prison. He escapes, but returning he is captured by the Marshal. The Marshal knows Keefer is a crook but has been unable to convict him. So he lets Reardon escape and Reardon goes off alone to face Keefer and his two brothers.—Maurice VanAuken <mvanauken@a1access.net>"
https://www.imdb.com/title/tt0050467/,summary,A gunfighter defends his town when cattlemen threaten to destroy it by stampeding cattle through the farmlands.
https://www.imdb.com/title/tt0050467/,summary,"In 1886, the gunman and gambler Tom Early returns to his homeland to settle down, but he is rejected by his community. He rides to his farm, where he finds that his wife Alice has recently died and his son Tom Early Jr., who disagrees with taking up arms, is working alone. The next morning, Tom rides into the town to buy supplies and sees Sam, the grocer, humiliating his employee Jo. At the same time the cattle lord Grimsell arrives in town with two gunfighters, Gunn and Blondie, and tells the Preacher that he will be crossing 20,000 head of cattle through their lands and their town. Although the preacher tries to explain that the people own the land, Grimsell is not interested in their rights. When Blondie sees Tom Early, he draws his gun but is shot by Tom, in self defense, and kills the gunman. He then invites Jo to work on the farm. While the Preacher wants to send an emissary to Laramie to bring the law to his town, Grimsell summons more than thirty gunfighters to work for him. When the emissary is murdered by Gunn, the naive Preacher organizes a posse to unsuccessfully fight against Grimsell. The farmers are ambushed and attacked and the survivors return to the town. But Tom Early decides to provoke a stampede and fight against Grimsell.—Claudio Carvalho, Rio de Janeiro, Brazil"
https://www.imdb.com/title/tt0064226/,summary,"A Confederate deserter, whose Mexican girlfriend dies during childbirth, starts a feud with her Mexican family, becomes an outlaw and vows revenge on all who wronged him."
https://www.imdb.com/title/tt0064226/,summary,"A soldier deserts his outfit the night before a major battle, after receiving an urgent message. He heads across the border to Mexico to marry his pregnant girlfriend before she gives birth. Her father had forbidden their marriage, but the soldier is determined. Circumstances turn the soldier into an outlaw who vows vengeance on everyone involved.—ms_sunshine"
https://www.imdb.com/title/tt0049834/,summary,"A reluctant gunslinger tires of having to defend himself at every cow town he visits, so he adopts an alias and continues his wandering. At an outpost run by a father and young son, he gets involved with a robbery in progress, and agrees to take the son to the boy's uncle, a sheriff in Table Rock, for his safety. Once there he finds the town gearing up for the arrival of a cattle drive and the unruly cowboys. He strives to remain uninvolved as the sheriff tries to get his help with the cowboys, but the sheriff nurses bad memories from an earlier incident that may threaten his effectiveness.—Ed Sutton <esutton@mindspring.com>"
https://www.imdb.com/title/tt0049834/,summary,"Wes Tancred has killed a popular gunslinger in self-defense. Because there is a mean-spirited ballad sung about this killing wherever he goes, Wes is on the run from his infamy. Along Wes finds a job at an isolated stagecoach outpost, run by father and son Ed and Jody Burrows. When three outlaws try to occupy this outpost, Ed is murdered. West then brings Jody to his aunt Lorna Miller in Table Rock. Lorna's husband, Sheriff Fred Miller, is a traumatized man after a brawl in his past. When a gang of 50 lawless drovers visit Table Rock they cause much violence with even a rancher slain. A frightened Fred does not dare to act because of his past however. The local citizens, Lorna and the 50 drovers now turn their backs on Fred. Wes has always tried not to get involved, but when the gunslinger Jim Breck, whom he knows from the past, arrives on the scene he has to make a difficult decision.—Robert"
https://www.imdb.com/title/tt0071976/,summary,"In 1920, some workers of Patagonia, grouped in anarchist and socialist societies, decide to make a strike demanding better working conditions. The situation becomes unsustainable and the government sends the order is restored."
https://www.imdb.com/title/tt0045126/,summary,"Pursued by a sea captain, larcenous saloon queen Roxy McClanahan assumes the identity of a Civil War widow with wealthy relatives."
https://www.imdb.com/title/tt0045126/,summary,"In 1865 New Orleans, sea captain Truscott goes to the notorious Scarlet Angel saloon, where he meets rapacious Roxy McClanahan, as rough and tough as he is. Despite his best efforts, Roxy manages to make off with Truscott's bankroll, and flees with war widow Linda Caldwell. Luck favors Roxy with a chance to slip into Linda's identity, and luckier still, Linda proves to have had wealthy in-laws in San Francisco, who are happy to give their new relation a chance to become a ""lady."" But inevitably, Truscott re-appears...—Rod Crawford <puffinus@u.washington.edu>"
https://www.imdb.com/title/tt0061783/,summary,"Western involving a U.S. marshal who takes a prison wagon full of criminals and misfits to the state penitentiary, and finds that a female passenger is the woman he once loved."
https://www.imdb.com/title/tt0061783/,summary,"In 1860s Texas, ranch hand Mike Reno has a fist fight with his ranch owner uncle over some unpaid wages. Mike is finally paid his back wages and heads for the nearest town where he gambles his wages away in a saloon. Unhappy about the loss, Mike starts a disturbance in the saloon and he is promptly arrested by local Marshal Gideon McCool. In jail, Mike is awaiting the next transport to the larger Huntsville territorial prison. Also awaiting transfer to the prison is fellow jailbird Aaron Pleasant who was arrested for mistakenly shooting a child in the dark street and subsequently sentenced to death by hanging. Marshal Willett tasks Marshal Gideon McCool to transport these prisoners to Huntsville using an improvised purpose-built prison wagon. The road to Huntsville passes through the Texas badlands and the Marshal feels he needs at least one more deputy in order to fulfill his task. Realizing that Mike Reno is not a real criminal he suggests that he pay a 50 dollar fine instead of serving 10 days in jail for the disturbance he created in the saloon. The Marshal offers to pay Mike Reno 100 dollars if Mike would agree to work for the Marshal as temporary deputy and help with the prisoner transport to Huntsville. Mike agrees and the two lawmen load the prison wagon with supplies and head to the junction where they suppose to collect two more prisoners from another Marshal's jail. The two extra prisoners are R. C. Crawford, an embezzling railroad commissioner and Angel Dominguez, a Mexican goat thief. After leaving the junction, the prison wagon makes one more stop at the next town's jail to collect the last prisoner, Laura Mannon, a saloon entertainer who killed her cheating businessman lover. With the prison wagon now full, Marshal Gideon McCool and his temporary deputy Mike Reno must travel for three days and safely deliver all prisoners to the Huntsville state prison.—nufs68"
https://www.imdb.com/title/tt0042784/,summary,"Sophisticated, successful New York City songwriter Kay Kingsley falls in love with Chris Hayward, a widower rancher she meets at the Madison Square Garden Rodeo, and they get married and leave for his ranch in the west. Kay makes one difficult adjustment after another as Chris' kids preside over the ranch. Then, an incident occurs with a neighbor that prompts Kay to return to her glamorous life in New York. But she soon finds that her heart is with Chris and his children.—Les Adams <longhorn1939@suddenlink.net>"
https://www.imdb.com/title/tt0047011/,summary,"In New Orleans, discharged army Captain Vance Colby learns of his father's killing done by three local Creole gents at a card game, and he sets out to punish the killers."
https://www.imdb.com/title/tt0047011/,summary,"Returning to New Orleans, following four years of army service in Texas in the 1840s, Captain Vance Colby finds his father, a professional gambler, has been killed. The police tell him his father was killed while caught cheating in a card game by Andre Rivage, an arrogant young dilettante. Vance protests that his father was an honest gambler and never used marked cards, but the police inspector tells him there were witnesses. Aided by a riverboat owner, Captain Barbee, and his daughter, Melanie, Vance sets out to clear his father's name and avenge his death.—Les Adams <longhorn1939@suddenlink.net>"
https://www.imdb.com/title/tt0047011/,synopsis,"In the early 1800s, Vance Colby eagerly anticipates reuniting with his father, famed gambler Chip Colby, after a four-year separation. Vance, who was in Texas fighting with the Louisiana Volunteers, is accompanied on his boat voyage by his father's attorney, Pierre Bonet. Pierre is playing poker with an arrogant German named Gottwald, and when he continues to lose, Vance wins back his money with one hand. After they disembark, Gottwald learns that Vance's father is Chip, so named because of the diamond chip cuff-links he wears, and he accuses Vance of learning to cheat from his father. The two men engage in a fistfight, which Vance wins, but as he is turning away, Gottwald charges at him with a baling hook. Gottwald is knocked unconscious by frying pan wielded by feisty Melanie Barbee, the daughter of river boat captain Antoine Barbee, and although Vance expresses his gratitude, he is oblivious to Melly's admiration of him. As they are riding home, Pierre explains that Chip has important news, but their journey is interrupted when they meet the lovely Yvette Rivage, whose carriage has a lame horse. Vance swaps his horse for the lame one and accompanies Yvette home, and her initial disapproval of his forwardness melts as they laugh together in the rain. Upon reaching Yvette's estate, Araby, Vance meets her brother Andre and suitor, Claude St. Germaine. The aristocratic Rivage and Claude tell Vance about their new venture, a luxurious gambling boat called the Baton Rouge , but when they find out who he is, cast aspersions on his father's honesty. Yvette is horrified to discover that Vance is a gambler, and to prevent him from seeing her again, Rivage sends his vicious foreman, Etienne, to kill him. Although Etienne succeeds in knifing Vance in the back, the gambler escapes in a small boat out to the river, where he is rescued by Melly and Barbee. The next morning, the recovering Vance teases Melly that if she saves his life one more time, she will gain full possession of him, while Barbee relates how Chip, once known as ""the gambler from Natchez,"" saved him from losing his boat to a cardsharp many years earlier. That afternoon, Vance goes to Chip's hotel in New Orleans and is stunned to learn that his father is dead. He questions Police Commissioner Robert Renard, who tells him that, during a card game the previous evening, Chip was accused of cheating and killed by a Creole gentleman. Renard reveals that Rivage is the man who killed Chip, and Vance bitterly disparages his eagerness to believe a ""gentleman."" Vance also asserts that Andre's witnesses-Claude, casino owner Nicolai Cadiz and waiter Rene Garonne-could be lying, and Renard warns him that he cannot take revenge by dueling with his enemies unless he is publicly challenged. That night, Vance goes to Cadiz's casino, the St. Cyr, where he questions Garonne. He is interrupted by Cadiz, whom Vance accuses of aiding Rivage in killing his father. Vance then abducts Garonne, taking him to Barbee's boat, and there Garonne reveals that Andre had lost his share in the Baton Rouge while playing cards with Chip, and when he wagered and lost the deed to Araby, he grew so enraged that he shot Chip in cold blood. Cadiz then switched the cards to make it appear as if Chip had been cheating. Garonne adds that both Cadiz and Chip were partners with Rivage and Claude in the ownership of the Baton Rouge , and Vance realizes that this was his father's important news. Garonne agrees to make a sworn statement about the affair, but during the night, is kidnapped from Barbee's boat. In the morning, Melly goes to Vance's hotel to apprise him of the news, and also upbraids him for staying in the hotel in which Yvette keeps a suite. Vance, who had not known about Yvette's presence, confronts her with the knife used to wound him, and she reveals that it is Etienne's. When Yvette then questions Rivage and Claude, they lie, telling her that they were not involved with the attempt on Vance's life. In town, Rivage and Claude attempt to frame Vance for Garonne's murder by leaving his corpse in Vance's room, but Claude is still in the room when Vance and Renard enter. Vance pursues the fleeing Claude, who climbs to the roof and in his terror, falls to his death. Soon after, Barbee pretends to be a rich plantation owner and goes to the St. Cyr to gamble, and while he is at the table, Vance alerts gambling commissioner LeClerc that the dealer is using marked cards. LeClerc revokes Cadiz' gambling license, and the infuriated Cadiz challenges Vance to a duel. The next morning, Melly watches as Cadiz shoots first but misses. Vance offers not to shoot if Cadiz will sign a confession about Chip's death, but when Cadiz draws a derringer, Vance is forced to shoot him in self-defense. Fearful that Vance will kill him next, Rivage asks Yvette to invite him to the opening of the Baton Rouge , and without her knowledge, plans to kill him. Barbee and Melly accompany Vance to the event, and after Rivage tries but fails to compromise Vance by having Yvette found in his rooms, Rivage orders the captain to put Vance off the boat because he is a professional gambler. Vance responds that as co-owner of the boat, he is not subject to Rivage's orders, and offers to play a game of blackjack for total control of the Baton Rouge . Vance wins the game, after which Rivage wagers again, using Araby as his stake. When Vance wins, Rivage draws his sword and soon the pair are battling throughout the boat. Eventually Vance succeeds in killing Rivage, and later, returns the deed to Araby to Yvette. Although Yvette invites him to stay with her, Vance declines, telling her that his place is with Melly aboard the Baton Rouge."
https://www.imdb.com/title/tt7395720/,summary,"Whereout is a supernatural bare-knuckle oater about a man determined to face mighty powers to protect the woman he loves. Driven onward by the sheer power of his own will, he fights through unknown worlds to defend the small remaining tract of their Utopian paradise. As the unrelenting battle unfolds, so strong is his purpose and so ferocious his resistance that the Universe itself will tremble.—subratjain1"
https://www.imdb.com/title/tt0052194/,summary,"A deputy marshal kills a murderer in a town that loved him, and when no one is willing to identify him, he can't collect any reward."
https://www.imdb.com/title/tt0052194/,summary,"Bounty hunter Luke Welsh arrives looking for a wanted man. When that man draws on him he has to kill him. To collect his reward he needs a statement identifying him. But the man was well liked in town and no one will sign such a statement. When he outdraws another man who thought he was faster, some townsmen decide he should be killed and they organize a mob to go after him.—Maurice VanAuken <mvanauken@a1access.net>"
https://www.imdb.com/title/tt0035965/,summary,"Horse breeders Adams and Brock are vying for the Army contract. When Adams is killed trying to ride his horse Trigger, Roy saves the horse from being shot. He trains him and then plans to ride him in the race to win the contract."
https://www.imdb.com/title/tt0035965/,summary,"Since the first covered wagon pioneers came west, the Adams family has bred fine horses on their ranch near Buckaroo ad bronze statues of succeeding generations of Adams men stand in the town square. Their horses have always been famous and until recent years regularly won the government cavalry horse reward. The current holder of the family name, Jeff Adams (Joseph Crehan) is proud of his horses and the ranch but he prefers gambling to business; so, for several years, he has let the contract for horses slide into the hands of suave and shifty Buckaroo businessman Brock Danver (Onslow Stevens) who has his eyes set on the Adams ranch and means to get control of it. He also has an eye on Jeff's pretty, stage-struck daughter Kim (Ruth Terry.) Roy Rogers (Roy Rogers), a light-hearted, foot-loose , singing cowboy rides into town>Kim likes Roy's singing, and save him from being thrown into jail as a saddle-tramp sans cash, by Danver's stooge-sheriff Mac Marclay (LeRoy Mason) - she gives Roy and his brawny pal Teddy Bear (Guinn ""Big Boy"" Williams) jobs as wranglers on the Adams ranch. Roy soon catches onto Danver's scheme to wreck to wreck the Adams horse-raising business in order to further his own prospects , and sets about thwarting Danver's plot. Jeff Adams , tempted by Danver to ride a half-wild stallion Trigger (Trigger) for a five-hundred dollar bet. Jeff is killed in the ride and Danver orders Trigger shot. But Roy defies the order as he knows Danver wants the horse shot to destroy the Adams' best blood-line and hides Trigger in a faraway meadow in the hills. Under Roy's patient training and handling, Trigger becomes a fine, usable horse. Meanwhile, Danver takes control of The Adams' family business affairs, and persuades Kim that it would be useless for her to continue ownership of te ranch, and offers to take it over for nothing---in settlement of the debts and mortgages her father ran up in Danver's crooked gambling house. Then, Roy steps in.—Les Adams <longhorn1939@suddenlink.net>"
https://www.imdb.com/title/tt0032750/,summary,"Powder Kilgore (Ray Bennett as Raphael Bennett) kills freighter Jeff Cameron (Edward LeSaint) and the latter's daughter, ""Spunky"" (Iris Meredith), sends for gunfighter Wild Bill Saunders (Bill Elliott, in another of his more than 195 films in which he was never, not once, billed as William 'Wild Bill' Elliott.) Bill finds that few men care to buck the Kilgore gang, and he gets consent from Governor Dawson (Don Beddoe) to form a state ranger's organization out of gunmen now in prison, the men to be pardoned if they prove themselves worthy. (A plot line used at least six times by writer/director Robert Emmett Tansey elsewhere in a ten year period.) Bill whips a Kilgore henchman, Lightning Barlow (Francis Walker), who is offering ""Spunky"" protection in return for a half-share in her freighting business. Bill jails Barlow and other Kilgore gang members when he and his ""rangers"" foil an attempted gold-shipment holdup. ""Spunky"" and her helper Cannonball (Dub Taylor) stumble on Kilgore's hideout and are taken prisoner. Bill rescues them, but Kilgore and his henchman surround the hideout.—Les Adams <longhorn1939@suddenlink.net>"
https://www.imdb.com/title/tt0064013/,summary,"Richard Gatling wants to offer the machine gun he has invented to the government, but Tarpas has other ideas and kidnaps the man along with his prototype. Tanner then tries to track them down."
https://www.imdb.com/title/tt0064013/,summary,"Two long years after the outbreak of the American Civil War, Richard Gatlin, the creator of his devastating machine-gun namesake, offers his invention to the Federal Government. As a result, President Abraham Lincoln secretly sends a commission to the dusty town of Las Cruzes, New Mexico, to pick up the weapon and escort him back to Washington. However, in the middle of the night, two assassins kill the team and kidnap Gatlin. Now, Captain Chris Tanner, of the Pinkerton Agency, finds himself unjustly accused of high treason and faces death. Who is behind the audacious theft? Will the wrongfully accused agent manage to find the culprit and clear his name?—Nick Riganas"
https://www.imdb.com/title/tt0037124/,summary,"Jim 'Nevada' Lacy wins a small fortune at craps, but soon finds himself accused of murdering a gold prospecting ranch owner."
https://www.imdb.com/title/tt0037124/,summary,"Just as Nevada wins $7000 in yellowback bills, Ben Ide takes his $7000 in yellowbacks and heads out to buy mining equipment. Burridge has his man Powell kill Ide and retrieve the money and Nevada finds Ide just as the posse arrives. Found with the money Nevada is arrested and Burridge now gets Powell to incite the local citizens to lynch Nevada.—Maurice VanAuken <mvanauken@a1access.net>"
https://www.imdb.com/title/tt0037124/,summary,"JIM Lacy (Robert Mitchum), a young cowpoke who reaches the Comstock Lode before its true value is realized finds himself accused of murder. Saved by two friends, Chito Rafferty (Richard Martin) and Dusty (Guinn ""Big Boy"" Williams), from being lynched , he resolves to find the real killer of Ben Ide (Larry Wheat), but becomes involved with a crooked mining man, Cash Burridge (Harry Woods), who know the Lode's real richness and resorts to murder to discourage the claim owners, so he can acquires the properties for himself.—Les Adams <longhorn1939@suddenlink.net>"
https://www.imdb.com/title/tt0059706/,summary,"Ranch owner MacGregor has seven sons and oldest Gregor leads his brothers to Las Mesas, a small town where they want to sell horses. They get into trouble with local people who are related with evil Santillana. After getting imprisoned and losing their horses they decide to go after Santillana's gang.—cengelm"
https://www.imdb.com/title/tt0046785/,summary,The story of a wild black stallion and the cowboys who set out to capture him.
https://www.imdb.com/title/tt0046785/,summary,"In spite of the more-than-pedestrian B-title, this minor-A western from Universal is more of a character study of three people than it is a run-of-the-mill western. It has only a couple of gunshots and no killings and no blood-letting, and is ideally suited for the laconic, take-it-easy and laid-back nature of the always-great Joel McCrea as Del ""Rock"" Rockwell. Here, he is a man wise to the nature of women and horses, attemptiing to establish a homestead with the aid of his adopted-son Til (Race Gentry). They join neighboring rancher Alida Spain (Mari Blanchard) in her quest to capture a wild black stallion (Outlaw). Rockwell taunts her while the 20-year-old Til falls in love with her and she, of course, is falling in love with Rockwell. Neighboring rancher Jennings (Murvyn Vye) brings some conflict to the proceedings but nothing that Rockwell can't handle without the use of guns.—Les Adams <longhorn1939@suddenlink.net>"
https://www.imdb.com/title/tt0040513/,summary,"Ricardo, the milquetoast son of a Mexican bandit, would rather lead a quiet life in Boston. But the family would rather that he follow in his father's footsteps and become ""The Kissing Bandit""."
https://www.imdb.com/title/tt0040513/,summary,"Ricardo, son of a Mexican bandit, becomes against his will a bandit. He falls in love with Theresa, the daughter of the governor, who is expecting tax collectors from Spain. Ricardo sees a good chance there.—Stephan Eichenberg <eichenbe@fak-cbg.tu-muenchen.de>"
https://www.imdb.com/title/tt0061057/,summary,"Although the Indians were assured their lands adjacent to the Black Hills by contract, the Whites want to expel them. Meanwhile, gold has been discovered there and the unscrupulous settler, Red Fox, demands of Mattotaupa, chief of the Bears Clan belonging to the Dakota tribe, to reveal to him the location of a cave with gold deposits. Mattotaupa refuses and is stabbed to death by Red Fox in the presence of his son Tokei-ihto. Lieutenant Roach orders Tokei-ihto to Fort Smith in order to negotiate. The son of the slain chief suspects that the Whites are planning an ambush, a fear that is confirmed when he encounters Red Fox there. Tokei-ihto refuses to move to a reservation in an infertile area with his tribe and is incarcerated. When the Dakota Indians have been defeated and resettled, he is released. Tokei-ihto learns of the murder of the senior chief Tashunka-witko. Tokei-ihto now wants to fulfill his legacy, escaping with the subgroup of his tribe to the fertile areas beyond the Missouri in Canada. While the members of the Bears Clan cross the border, Tokei-ihto encounters Red Fox, his father's murderer.—DEFA Film Library"
https://www.imdb.com/title/tt0057446/,summary,"Wild Bill Hickok, Buffalo Bill and Calamity Jane help a Texas rancher against the railroad."
https://www.imdb.com/title/tt0057446/,summary,"A group of seven West Texas ranchers, poverty-stricken by the just-concluded war-between-the-states, headed by John G. McElroy (Brian Keith'), a former colonel in the Confederate army, attempt to drive their cattle herds from Texas to the rail-head at Hays City, Kansas. They encounter trouble at the borders of the Six Nations Indian country in the Territory of Oklahoma. Convinced that they must have an extension of the rail-line into Texas, they continue to Hays City to demand it. The manager of the Kansas and Pacific Railroad is behind schedule in building tracks to Pueblo, Colorado and refuses to do anything for the Texans. The irritated Texans start a war of attrition against the railroad which bring them into conflict with Wild Bill Hickok (Robert Culp) and ""Buffalo Bill"" Cody (Jim McMillan), who are employed by both the railroad and the U.S.Army, and ""Calamity Jane"" Canary, who has an equipment-freighting contract for the railroad's construction work.—Les Adams <longhorn1939@suddenlink.net>"
https://www.imdb.com/title/tt3210710/,summary,"The year is 1879. Gunfighters from the far reaches of the globe descend on the mining town of Religion, Arizona to compete in a legendary poker tournament."
https://www.imdb.com/title/tt3210710/,summary,"Gunfighters and cardsharps from the far reaches of the globe descend on the mining town of Religion, Arizona to compete in a legendary poker tournament. Drawn to town by the gold prize, the players come to realize that in this game their very souls are at stake.—Anonymous"
